,index,Q_name,candidate,new_q,base_reward,new_reward,label
11265,30.0,coronavirus asymptomatic,acute,coronavirus asymptomatic acute,0.0,0.2479564032697547,1
11266,30.0,coronavirus asymptomatic,novel,coronavirus asymptomatic novel,0.0,0.1934604904632152,1
11267,30.0,coronavirus asymptomatic,abstract,coronavirus asymptomatic abstract,0.0,0.0108991825613079,1
11268,30.0,coronavirus asymptomatic,remains,coronavirus asymptomatic remains,0.0,0.0272479564032697,1
11269,30.0,coronavirus asymptomatic,primarily,coronavirus asymptomatic primarily,0.0,0.0054495912806539,1
11270,30.0,coronavirus asymptomatic,termed,coronavirus asymptomatic termed,0.0,0.0054495912806539,1
11271,30.0,coronavirus asymptomatic,including,coronavirus asymptomatic including,0.0,0.1389645776566757,1
11272,30.0,coronavirus asymptomatic,develop,coronavirus asymptomatic develop,0.0,0.0381471389645776,1
11273,30.0,coronavirus asymptomatic,human,coronavirus asymptomatic human,0.0,0.2534059945504087,1
11274,30.0,coronavirus asymptomatic,severe,coronavirus asymptomatic severe,0.0,0.2506811989100817,1
11275,30.0,coronavirus asymptomatic,potential,coronavirus asymptomatic potential,0.0,0.0871934604904632,1
11276,30.0,coronavirus asymptomatic,new,coronavirus asymptomatic new,0.0,0.1117166212534059,1
11277,30.0,coronavirus asymptomatic,influenza,coronavirus asymptomatic influenza,0.0,0.0299727520435967,1
11278,30.0,coronavirus asymptomatic,currently,coronavirus asymptomatic currently,0.0,0.0490463215258855,1
11279,30.0,coronavirus asymptomatic,possibly,coronavirus asymptomatic possibly,0.0,0.0,0
11280,30.0,coronavirus asymptomatic,known,coronavirus asymptomatic known,0.0,0.0844686648501362,1
11281,30.0,coronavirus asymptomatic,middle,coronavirus asymptomatic middle,0.0,0.2234332425068119,1
11282,30.0,coronavirus asymptomatic,likely,coronavirus asymptomatic likely,0.0,0.0463215258855585,1
11283,30.0,coronavirus asymptomatic,named,coronavirus asymptomatic named,0.0,0.0054495912806539,1
11284,30.0,coronavirus asymptomatic,subgenus,coronavirus asymptomatic subgenus,0.0,0.0,0
11285,30.0,coronavirus asymptomatic,considered,coronavirus asymptomatic considered,0.0,0.0326975476839237,1
11286,30.0,coronavirus asymptomatic,end,coronavirus asymptomatic end,0.0,0.0299727520435967,1
11287,30.0,coronavirus asymptomatic,disease,coronavirus asymptomatic disease,0.0,0.2615803814713896,1
11288,30.0,coronavirus asymptomatic,mainly,coronavirus asymptomatic mainly,0.0,0.2588555858310626,1
11289,30.0,coronavirus asymptomatic,non,coronavirus asymptomatic non,0.0,0.1852861035422343,1
11290,30.0,coronavirus asymptomatic,treat,coronavirus asymptomatic treat,0.0,0.2397820163487738,1
11291,30.0,coronavirus asymptomatic,genus,coronavirus asymptomatic genus,0.0,0.0027247956403269,1
11292,30.0,coronavirus asymptomatic,recently,coronavirus asymptomatic recently,0.0,0.0136239782016348,1
11293,30.0,coronavirus asymptomatic,newly,coronavirus asymptomatic newly,0.0,0.0054495912806539,1
11294,30.0,coronavirus asymptomatic,critically,coronavirus asymptomatic critically,0.0,0.0163487738419618,1
11295,30.0,coronavirus asymptomatic,systemic,coronavirus asymptomatic systemic,0.0,0.0027247956403269,1
11296,30.0,coronavirus asymptomatic,diabetes,coronavirus asymptomatic diabetes,0.0,0.0217983651226158,1
11297,30.0,coronavirus asymptomatic,early,coronavirus asymptomatic early,0.0,0.1226158038147139,1
11298,30.0,coronavirus asymptomatic,like,coronavirus asymptomatic like,0.0,0.0217983651226158,1
11299,30.0,coronavirus asymptomatic,cause,coronavirus asymptomatic cause,0.0,0.0408719346049046,1
11300,30.0,coronavirus asymptomatic,predominantly,coronavirus asymptomatic predominantly,0.0,0.0054495912806539,1
11301,30.0,coronavirus asymptomatic,mild,coronavirus asymptomatic mild,0.0,0.1607629427792915,1
11302,30.0,coronavirus asymptomatic,called,coronavirus asymptomatic called,0.0,0.0081743869209809,1
11303,30.0,coronavirus asymptomatic,fully,coronavirus asymptomatic fully,0.0,0.0136239782016348,1
11304,30.0,coronavirus asymptomatic,common,coronavirus asymptomatic common,0.0,0.106267029972752,1
11305,30.0,coronavirus asymptomatic,live,coronavirus asymptomatic live,0.0,0.0027247956403269,1
11306,30.0,coronavirus asymptomatic,completely,coronavirus asymptomatic completely,0.0,0.0136239782016348,1
11307,30.0,coronavirus asymptomatic,include,coronavirus asymptomatic include,0.0,0.0354223433242506,1
11308,30.0,coronavirus asymptomatic,background,coronavirus asymptomatic background,0.0,0.1389645776566757,1
11309,30.0,coronavirus asymptomatic,primary,coronavirus asymptomatic primary,0.0,0.0272479564032697,1
11310,30.0,coronavirus asymptomatic,appear,coronavirus asymptomatic appear,0.0,0.0108991825613079,1
11311,30.0,coronavirus asymptomatic,frequently,coronavirus asymptomatic frequently,0.0,0.0081743869209809,1
11312,30.0,coronavirus asymptomatic,diffuse,coronavirus asymptomatic diffuse,0.0,0.0027247956403269,1
11313,30.0,coronavirus asymptomatic,chronic,coronavirus asymptomatic chronic,0.0,0.0136239782016348,1
11314,30.0,coronavirus asymptomatic,remained,coronavirus asymptomatic remained,0.0,0.0381471389645776,1
11315,30.0,coronavirus asymptomatic,causes,coronavirus asymptomatic causes,0.0,0.2561307901907357,1
11316,30.0,coronavirus asymptomatic,probably,coronavirus asymptomatic probably,0.0,0.0027247956403269,1
11317,30.0,coronavirus asymptomatic,rapidly,coronavirus asymptomatic rapidly,0.0,0.0735694822888283,1
11318,30.0,coronavirus asymptomatic,bat,coronavirus asymptomatic bat,0.0,0.0,0
11319,30.0,coronavirus asymptomatic,genetically,coronavirus asymptomatic genetically,0.0,0.0,0
11320,30.0,coronavirus asymptomatic,identify,coronavirus asymptomatic identify,0.0,0.0517711171662125,1
11321,30.0,coronavirus asymptomatic,respiratory,coronavirus asymptomatic respiratory,0.0,0.2506811989100817,1
11322,30.0,coronavirus asymptomatic,pathogen,coronavirus asymptomatic pathogen,0.0,0.0381471389645776,1
11323,30.0,coronavirus asymptomatic,commonly,coronavirus asymptomatic commonly,0.0,0.0108991825613079,1
11324,30.0,coronavirus asymptomatic,term,coronavirus asymptomatic term,0.0,0.0163487738419618,1
11325,30.0,coronavirus asymptomatic,post,coronavirus asymptomatic post,0.0,0.0217983651226158,1
11326,30.0,coronavirus asymptomatic,represent,coronavirus asymptomatic represent,0.0,0.0136239782016348,1
11327,30.0,coronavirus asymptomatic,multiple,coronavirus asymptomatic multiple,0.0,0.0408719346049046,1
11328,30.0,coronavirus asymptomatic,broadly,coronavirus asymptomatic broadly,0.0,0.0,0
11329,30.0,coronavirus asymptomatic,humans,coronavirus asymptomatic humans,0.0,0.2534059945504087,1
11330,30.0,coronavirus asymptomatic,classified,coronavirus asymptomatic classified,0.0,0.0245231607629427,1
11331,30.0,coronavirus asymptomatic,typically,coronavirus asymptomatic typically,0.0,0.0054495912806539,1
11332,30.0,coronavirus asymptomatic,strongly,coronavirus asymptomatic strongly,0.0,0.0190735694822888,1
11333,30.0,coronavirus asymptomatic,viral,coronavirus asymptomatic viral,0.0,0.2534059945504087,1
11334,30.0,coronavirus asymptomatic,identified,coronavirus asymptomatic identified,0.0,0.0953678474114441,1
11335,30.0,coronavirus asymptomatic,presumed,coronavirus asymptomatic presumed,0.0,0.0054495912806539,1
11336,30.0,coronavirus asymptomatic,globally,coronavirus asymptomatic globally,0.0,0.0245231607629427,1
11337,30.0,coronavirus asymptomatic,hyper,coronavirus asymptomatic hyper,0.0,0.0,0
11338,30.0,coronavirus asymptomatic,=,coronavirus asymptomatic =,0.0,0.2588555858310626,1
11339,30.0,coronavirus asymptomatic,co,coronavirus asymptomatic co,0.0,0.106267029972752,1
11340,30.0,coronavirus asymptomatic,global,coronavirus asymptomatic global,0.0,0.1117166212534059,1
11341,30.0,coronavirus asymptomatic,surface,coronavirus asymptomatic surface,0.0,0.0081743869209809,1
11342,30.0,coronavirus asymptomatic,persistently,coronavirus asymptomatic persistently,0.0,0.0054495912806539,1
11343,30.0,coronavirus asymptomatic,indicating,coronavirus asymptomatic indicating,0.0,0.0217983651226158,1
11344,30.0,coronavirus asymptomatic,specific,coronavirus asymptomatic specific,0.0,0.0408719346049046,1
11345,30.0,coronavirus asymptomatic,designated,coronavirus asymptomatic designated,0.0,0.0163487738419618,1
11346,30.0,coronavirus asymptomatic,profoundly,coronavirus asymptomatic profoundly,0.0,0.0,0
11347,30.0,coronavirus asymptomatic,locally,coronavirus asymptomatic locally,0.0,0.0027247956403269,1
11348,30.0,coronavirus asymptomatic,infectious,coronavirus asymptomatic infectious,0.0,0.2561307901907357,1
11349,30.0,coronavirus asymptomatic,pseudo,coronavirus asymptomatic pseudo,0.0,0.0,0
11350,30.0,coronavirus asymptomatic,includes,coronavirus asymptomatic includes,0.0,0.0081743869209809,1
11351,30.0,coronavirus asymptomatic,constitutes,coronavirus asymptomatic constitutes,0.0,0.0,0
11352,30.0,coronavirus asymptomatic,identifying,coronavirus asymptomatic identifying,0.0,0.0136239782016348,1
11353,30.0,coronavirus asymptomatic,pan,coronavirus asymptomatic pan,0.0,0.0163487738419618,1
11354,30.0,coronavirus asymptomatic,hiv,coronavirus asymptomatic hiv,0.0,0.0027247956403269,1
11355,30.0,coronavirus asymptomatic,animal,coronavirus asymptomatic animal,0.0,0.0190735694822888,1
11356,30.0,coronavirus asymptomatic,seasonal,coronavirus asymptomatic seasonal,0.0,0.0054495912806539,1
11357,30.0,coronavirus asymptomatic,subsequently,coronavirus asymptomatic subsequently,0.0,0.0190735694822888,1
11358,30.0,coronavirus asymptomatic,appears,coronavirus asymptomatic appears,0.0,0.0108991825613079,1
11359,30.0,coronavirus asymptomatic,especially,coronavirus asymptomatic especially,0.0,0.2588555858310626,1
11360,30.0,coronavirus asymptomatic,naturally,coronavirus asymptomatic naturally,0.0,0.0,0
11361,30.0,coronavirus asymptomatic,s,coronavirus asymptomatic s,0.0,0.1771117166212534,1
11362,30.0,coronavirus asymptomatic,conclusion,coronavirus asymptomatic conclusion,0.0,0.0953678474114441,1
11363,30.0,coronavirus asymptomatic,rhino,coronavirus asymptomatic rhino,0.0,0.0190735694822888,1
11364,30.0,coronavirus asymptomatic,declared,coronavirus asymptomatic declared,0.0,0.0544959128065395,1
11365,30.0,coronavirus asymptomatic,infection,coronavirus asymptomatic infection,0.0,0.2588555858310626,1
11366,30.0,coronavirus asymptomatic,moderately,coronavirus asymptomatic moderately,0.0,0.0,0
11367,30.0,coronavirus asymptomatic,manifest,coronavirus asymptomatic manifest,0.0,0.0054495912806539,1
11368,30.0,coronavirus asymptomatic,pneumonia,coronavirus asymptomatic pneumonia,0.0,0.2561307901907357,1
11369,30.0,coronavirus asymptomatic,defined,coronavirus asymptomatic defined,0.0,0.0354223433242506,1
11370,30.0,coronavirus asymptomatic,present,coronavirus asymptomatic present,0.0,0.0817438692098092,1
11371,30.0,coronavirus asymptomatic,major,coronavirus asymptomatic major,0.0,0.0299727520435967,1
11372,30.0,coronavirus asymptomatic,causing,coronavirus asymptomatic causing,0.0,0.0245231607629427,1
11373,30.0,coronavirus asymptomatic,consider,coronavirus asymptomatic consider,0.0,0.0054495912806539,1
11374,30.0,coronavirus asymptomatic,pre,coronavirus asymptomatic pre,0.0,0.0163487738419618,1
11375,30.0,coronavirus asymptomatic,increasingly,coronavirus asymptomatic increasingly,0.0,0.0,0
11376,30.0,coronavirus asymptomatic,clade,coronavirus asymptomatic clade,0.0,0.0,0
11377,30.0,coronavirus asymptomatic,initially,coronavirus asymptomatic initially,0.0,0.0136239782016348,1
11378,30.0,coronavirus asymptomatic,considers,coronavirus asymptomatic considers,0.0,0.0027247956403269,1
11379,30.0,coronavirus asymptomatic,nearly,coronavirus asymptomatic nearly,0.0,0.2588555858310626,1
11380,30.0,coronavirus asymptomatic,particularly,coronavirus asymptomatic particularly,0.0,0.0326975476839237,1
11381,30.0,coronavirus asymptomatic,disease,coronavirus asymptomatic disease,0.0,0.2615803814713896,1
11382,30.0,coronavirus asymptomatic,infectiones,coronavirus asymptomatic infectiones,0.0,0.0,0
11383,30.0,coronavirus asymptomatic,pneumonia,coronavirus asymptomatic pneumonia,0.0,0.2561307901907357,1
11384,30.0,coronavirus asymptomatic,virus,coronavirus asymptomatic virus,0.0,0.2534059945504087,1
11385,30.0,coronavirus asymptomatic,infections,coronavirus asymptomatic infections,0.0,0.2479564032697547,1
11386,30.0,coronavirus asymptomatic,outbreak,coronavirus asymptomatic outbreak,0.0,0.2561307901907357,1
11387,30.0,coronavirus asymptomatic,epidemic,coronavirus asymptomatic epidemic,0.0,0.2588555858310626,1
11388,30.0,coronavirus asymptomatic,vaccine,coronavirus asymptomatic vaccine,0.0,0.0599455040871934,1
11389,30.0,coronavirus asymptomatic,genome,coronavirus asymptomatic genome,0.0,0.0081743869209809,1
11390,30.0,coronavirus asymptomatic,strain,coronavirus asymptomatic strain,0.0,0.0027247956403269,1
11391,30.0,coronavirus asymptomatic,pathogen,coronavirus asymptomatic pathogen,0.0,0.0381471389645776,1
11392,30.0,coronavirus asymptomatic,diseases,coronavirus asymptomatic diseases,0.0,0.2615803814713896,1
11393,30.0,coronavirus asymptomatic,research,coronavirus asymptomatic research,0.0,0.2643051771117166,1
11394,30.0,coronavirus asymptomatic,database,coronavirus asymptomatic database,0.0,0.0027247956403269,1
11395,30.0,coronavirus asymptomatic,china,coronavirus asymptomatic china,0.0,0.2643051771117166,1
11396,30.0,coronavirus asymptomatic,subsp,coronavirus asymptomatic subsp,0.0,0.0,0
11397,30.0,coronavirus asymptomatic,coe,coronavirus asymptomatic coe,0.0,0.0,0
11398,30.0,coronavirus asymptomatic,gov,coronavirus asymptomatic gov,0.0,0.0136239782016348,1
11399,30.0,coronavirus asymptomatic,strains,coronavirus asymptomatic strains,0.0,0.0,0
11400,30.0,coronavirus asymptomatic,society,coronavirus asymptomatic society,0.0,0.0190735694822888,1
11401,30.0,coronavirus asymptomatic,syndrome,coronavirus asymptomatic syndrome,0.0,0.2452316076294278,1
11402,30.0,coronavirus asymptomatic,patients,coronavirus asymptomatic patients,0.0,0.2479564032697547,1
11403,30.0,coronavirus asymptomatic,organization,coronavirus asymptomatic organization,0.0,0.0899182561307901,1
11404,30.0,coronavirus asymptomatic,recipients,coronavirus asymptomatic recipients,0.0,0.0027247956403269,1
11405,30.0,coronavirus asymptomatic,treatment,coronavirus asymptomatic treatment,0.0,0.2425068119891008,1
11406,30.0,coronavirus asymptomatic,family,coronavirus asymptomatic family,0.0,0.1117166212534059,1
11407,30.0,coronavirus asymptomatic,vaccines,coronavirus asymptomatic vaccines,0.0,0.0326975476839237,1
11408,30.0,coronavirus asymptomatic,corona,coronavirus asymptomatic corona,0.0,0.0190735694822888,1
11409,30.0,coronavirus asymptomatic,genus,coronavirus asymptomatic genus,0.0,0.0027247956403269,1
11410,30.0,coronavirus asymptomatic,studies,coronavirus asymptomatic studies,0.0,0.2125340599455041,1
11411,30.0,coronavirus asymptomatic,isolate,coronavirus asymptomatic isolate,0.0,0.0054495912806539,1
11412,30.0,coronavirus asymptomatic,influenza,coronavirus asymptomatic influenza,0.0,0.0299727520435967,1
11413,30.0,coronavirus asymptomatic,viruses,coronavirus asymptomatic viruses,0.0,0.2561307901907357,1
11414,30.0,coronavirus asymptomatic,antigen,coronavirus asymptomatic antigen,0.0,0.0054495912806539,1
11415,30.0,coronavirus asymptomatic,challenge,coronavirus asymptomatic challenge,0.0,0.0245231607629427,1
11416,30.0,coronavirus asymptomatic,control,coronavirus asymptomatic control,0.0,0.2561307901907357,1
11417,30.0,coronavirus asymptomatic,mortality,coronavirus asymptomatic mortality,0.0,0.0599455040871934,1
11418,30.0,coronavirus asymptomatic,registry,coronavirus asymptomatic registry,0.0,0.0054495912806539,1
11419,30.0,coronavirus asymptomatic,development,coronavirus asymptomatic development,0.0,0.0435967302452316,1
11420,30.0,coronavirus asymptomatic,concern,coronavirus asymptomatic concern,0.0,0.0381471389645776,1
11421,30.0,coronavirus asymptomatic,transmission,coronavirus asymptomatic transmission,0.0,0.2615803814713896,1
11422,30.0,coronavirus asymptomatic,administration,coronavirus asymptomatic administration,0.0,0.0653950953678474,1
11423,30.0,coronavirus asymptomatic,hospital,coronavirus asymptomatic hospital,0.0,0.2588555858310626,1
11424,30.0,coronavirus asymptomatic,species,coronavirus asymptomatic species,0.0,0.0108991825613079,1
11425,30.0,coronavirus asymptomatic,inc,coronavirus asymptomatic inc,0.0,0.0027247956403269,1
11426,30.0,coronavirus asymptomatic,entry,coronavirus asymptomatic entry,0.0,0.0054495912806539,1
11427,30.0,coronavirus asymptomatic,association,coronavirus asymptomatic association,0.0,0.0054495912806539,1
11428,30.0,coronavirus asymptomatic,population,coronavirus asymptomatic population,0.0,0.1389645776566757,1
11429,30.0,coronavirus asymptomatic,background,coronavirus asymptomatic background,0.0,0.1389645776566757,1
11430,30.0,coronavirus asymptomatic,symptoms,coronavirus asymptomatic symptoms,0.0,0.2588555858310626,1
11431,30.0,coronavirus asymptomatic,exposure,coronavirus asymptomatic exposure,0.0,0.0871934604904632,1
11432,30.0,coronavirus asymptomatic,b,coronavirus asymptomatic b,0.0,0.0299727520435967,1
11433,30.0,coronavirus asymptomatic,flu,coronavirus asymptomatic flu,0.0,0.0163487738419618,1
11434,30.0,coronavirus asymptomatic,community,coronavirus asymptomatic community,0.0,0.0708446866485013,1
11435,30.0,coronavirus asymptomatic,antibodies,coronavirus asymptomatic antibodies,0.0,0.0354223433242506,1
11436,30.0,coronavirus asymptomatic,investigationidae,coronavirus asymptomatic investigationidae,0.0,0.2588555858310626,1
11437,30.0,coronavirus asymptomatic,province,coronavirus asymptomatic province,0.0,0.0953678474114441,1
11438,30.0,coronavirus asymptomatic,receptor,coronavirus asymptomatic receptor,0.0,0.0108991825613079,1
11439,30.0,coronavirus asymptomatic,spike,coronavirus asymptomatic spike,0.0,0.0108991825613079,1
11440,30.0,coronavirus asymptomatic,detection,coronavirus asymptomatic detection,0.0,0.0790190735694822,1
11441,30.0,coronavirus asymptomatic,reservoir,coronavirus asymptomatic reservoir,0.0,0.0,0
11442,30.0,coronavirus asymptomatic,study,coronavirus asymptomatic study,0.0,0.215258855585831,1
11443,30.0,coronavirus asymptomatic,cancer,coronavirus asymptomatic cancer,0.0,0.0408719346049046,1
11444,30.0,coronavirus asymptomatic,beta,coronavirus asymptomatic beta,0.0,0.0108991825613079,1
11445,30.0,coronavirus asymptomatic,death,coronavirus asymptomatic death,0.0,0.0408719346049046,1
11446,30.0,coronavirus asymptomatic,antibody,coronavirus asymptomatic antibody,0.0,0.0463215258855585,1
11447,30.0,coronavirus asymptomatic,classification,coronavirus asymptomatic classification,0.0,0.0163487738419618,1
11448,30.0,coronavirus asymptomatic,publications,coronavirus asymptomatic publications,0.0,0.0108991825613079,1
11449,30.0,coronavirus asymptomatic,subgenus,coronavirus asymptomatic subgenus,0.0,0.0,0
11450,30.0,coronavirus asymptomatic,surveillance,coronavirus asymptomatic surveillance,0.0,0.2615803814713896,1
11451,30.0,coronavirus asymptomatic,cases,coronavirus asymptomatic cases,0.0,0.2534059945504087,1
11452,30.0,coronavirus asymptomatic,gene,coronavirus asymptomatic gene,0.0,0.0081743869209809,1
11453,30.0,coronavirus asymptomatic,international,coronavirus asymptomatic international,0.0,0.0844686648501362,1
11454,30.0,coronavirus asymptomatic,lineage,coronavirus asymptomatic lineage,0.0,0.0027247956403269,1
11455,30.0,coronavirus asymptomatic,review,coronavirus asymptomatic review,0.0,0.1253405994550408,1
11456,30.0,coronavirus asymptomatic,®,coronavirus asymptomatic ®,0.0,0.0272479564032697,1
11457,30.0,coronavirus asymptomatic,populations,coronavirus asymptomatic populations,0.0,0.1580381471389645,1
11458,30.0,coronavirus asymptomatic,illness,coronavirus asymptomatic illness,0.0,0.0926430517711171,1
11459,30.0,coronavirus asymptomatic,foundation,coronavirus asymptomatic foundation,0.0,0.0381471389645776,1
11460,30.0,coronavirus asymptomatic,america,coronavirus asymptomatic america,0.0,0.0572207084468664,1
11461,30.0,coronavirus asymptomatic,endemic,coronavirus asymptomatic endemic,0.0,0.0054495912806539,1
11462,30.0,coronavirus asymptomatic,tuberculosis,coronavirus asymptomatic tuberculosis,0.0,0.0027247956403269,1
11463,30.0,coronavirus asymptomatic,national,coronavirus asymptomatic national,0.0,0.1144414168937329,1
11464,30.0,coronavirus asymptomatic,website,coronavirus asymptomatic website,0.0,0.0027247956403269,1
11465,30.0,coronavirus asymptomatic,dissemination,coronavirus asymptomatic dissemination,0.0,0.0054495912806539,1
11466,30.0,coronavirus asymptomatic,em,coronavirus asymptomatic em,0.0,0.0027247956403269,1
11467,30.0,coronavirus asymptomatic,registrationensis,coronavirus asymptomatic registrationensis,0.0,0.2588555858310626,1
11468,30.0,coronavirus asymptomatic,©,coronavirus asymptomatic ©,0.0,0.0,0
11469,30.0,coronavirus asymptomatic,korea,coronavirus asymptomatic korea,0.0,0.0326975476839237,1
11470,30.0,coronavirus asymptomatic,taiwan,coronavirus asymptomatic taiwan,0.0,0.0108991825613079,1
11471,30.0,coronavirus asymptomatic,med,coronavirus asymptomatic med,0.0,0.1307901907356948,1
11472,30.0,coronavirus asymptomatic,humans,coronavirus asymptomatic humans,0.0,0.2534059945504087,1
11473,30.0,coronavirus asymptomatic,deaths,coronavirus asymptomatic deaths,0.0,0.0708446866485013,1
11474,30.0,coronavirus asymptomatic,index,coronavirus asymptomatic index,0.0,0.0653950953678474,1
11475,30.0,coronavirus asymptomatic,|ov,coronavirus asymptomatic |ov,0.0,0.2588555858310626,1
11476,30.0,coronavirus asymptomatic,taxonomy,coronavirus asymptomatic taxonomy,0.0,0.0190735694822888,1
11477,30.0,coronavirus asymptomatic,replication,coronavirus asymptomatic replication,0.0,0.0054495912806539,1
11478,30.0,coronavirus asymptomatic,rna,coronavirus asymptomatic rna,0.0,0.0408719346049046,1
11479,30.0,coronavirus asymptomatic,ii,coronavirus asymptomatic ii,0.0,0.0027247956403269,1
11480,30.0,coronavirus asymptomatic,y,coronavirus asymptomatic y,0.0,0.0,0
11481,30.0,coronavirus asymptomatic,2015'health,coronavirus asymptomatic 2015'health,0.0,0.2588555858310626,1
11482,30.0,coronavirus asymptomatic,injury,coronavirus asymptomatic injury,0.0,0.0108991825613079,1
11483,30.0,coronavirus asymptomatic,infected,coronavirus asymptomatic infected,0.0,0.2397820163487738,1
11484,30.0,coronavirus asymptomatic,nc,coronavirus asymptomatic nc,0.0,0.0,0
11485,30.0,coronavirus asymptomatic,iv,coronavirus asymptomatic iv,0.0,0.0027247956403269,1
11486,30.0,coronavirus asymptomatic,vietnam,coronavirus asymptomatic vietnam,0.0,0.0027247956403269,1
11487,30.0,coronavirus asymptomatic,india,coronavirus asymptomatic india,0.0,0.0108991825613079,1
11488,30.0,coronavirus asymptomatic,usa,coronavirus asymptomatic usa,0.0,0.0790190735694822,1
11489,30.0,coronavirus asymptomatic,sequencing,coronavirus asymptomatic sequencing,0.0,0.0081743869209809,1
11490,30.0,coronavirus asymptomatic,pathology,coronavirus asymptomatic pathology,0.0,0.0790190735694822,1
11491,30.0,coronavirus asymptomatic,data,coronavirus asymptomatic data,0.0,0.1961852861035422,1
11492,30.0,coronavirus asymptomatic,p,coronavirus asymptomatic p,0.0,0.0790190735694822,1
11493,30.0,coronavirus asymptomatic,analysis,coronavirus asymptomatic analysis,0.0,0.2234332425068119,1
11494,30.0,coronavirus asymptomatic,management,coronavirus asymptomatic management,0.0,0.0926430517711171,1
11495,30.0,coronavirus asymptomatic,nature,coronavirus asymptomatic nature,0.0,0.0136239782016348,1
11496,30.0,coronavirus asymptomatic,variants,coronavirus asymptomatic variants,0.0,0.0,0
11497,30.0,coronavirus asymptomatic,severity,coronavirus asymptomatic severity,0.0,0.0572207084468664,1
11498,30.0,coronavirus asymptomatic,prevention,coronavirus asymptomatic prevention,0.0,0.2234332425068119,1
11499,30.0,coronavirus asymptomatic,origin,coronavirus asymptomatic origin,0.0,0.0108991825613079,1
11500,30.0,coronavirus asymptomatic,group,coronavirus asymptomatic group,0.0,0.0708446866485013,1
11501,30.0,coronavirus asymptomatic,ci,coronavirus asymptomatic ci,0.0,0.0408719346049046,1
11502,30.0,coronavirus asymptomatic,bio,coronavirus asymptomatic bio,0.0,0.0027247956403269,1
11503,30.0,coronavirus asymptomatic,indonesia,coronavirus asymptomatic indonesia,0.0,0.0027247956403269,1
11504,30.0,coronavirus asymptomatic,cluster,coronavirus asymptomatic cluster,0.0,0.0708446866485013,1
11505,30.0,coronavirus asymptomatic,university,coronavirus asymptomatic university,0.0,0.2534059945504087,1
11506,30.0,coronavirus asymptomatic,x,coronavirus asymptomatic x,0.0,0.0790190735694822,1
11507,30.0,coronavirus asymptomatic,children,coronavirus asymptomatic children,0.0,0.1771117166212534,1
11508,30.0,coronavirus asymptomatic,limitedesis,coronavirus asymptomatic limitedesis,0.0,0.2588555858310626,1
11509,30.0,coronavirus asymptomatic,japan,coronavirus asymptomatic japan,0.0,0.0354223433242506,1
11510,30.0,coronavirus asymptomatic,therapy,coronavirus asymptomatic therapy,0.0,0.2397820163487738,1
11511,30.0,coronavirus asymptomatic,world,coronavirus asymptomatic world,0.0,0.0980926430517711,1
11512,30.0,coronavirus asymptomatic,cause,coronavirus asymptomatic cause,0.0,0.0408719346049046,1
11513,30.0,coronavirus asymptomatic,complications,coronavirus asymptomatic complications,0.0,0.0926430517711171,1
11514,30.0,coronavirus asymptomatic,mutations,coronavirus asymptomatic mutations,0.0,0.0027247956403269,1
11515,30.0,coronavirus asymptomatic,grows,coronavirus asymptomatic grows,0.0,0.0027247956403269,1
11516,30.0,coronavirus asymptomatic,human,coronavirus asymptomatic human,0.0,0.2534059945504087,1
11517,30.0,coronavirus asymptomatic,transplant,coronavirus asymptomatic transplant,0.0,0.0054495912806539,1
11518,30.0,coronavirus asymptomatic,discovery,coronavirus asymptomatic discovery,0.0,0.0108991825613079,1
11519,30.0,coronavirus asymptomatic,culture,coronavirus asymptomatic culture,0.0,0.0027247956403269,1
11520,30.0,coronavirus asymptomatic,screening,coronavirus asymptomatic screening,0.0,0.2588555858310626,1
11521,30.0,coronavirus asymptomatic,institute,coronavirus asymptomatic institute,0.0,0.1662125340599455,1
11522,30.0,coronavirus asymptomatic,clade,coronavirus asymptomatic clade,0.0,0.0,0
11523,30.0,coronavirus asymptomatic,alert,coronavirus asymptomatic alert,0.0,0.0108991825613079,1
11524,31.0,coronavirus quarantine,mean,coronavirus quarantine mean,0.0,0.0176991150442477,1
11525,31.0,coronavirus quarantine,emergency,coronavirus quarantine emergency,0.0,0.0663716814159292,1
11526,31.0,coronavirus quarantine,new,coronavirus quarantine new,0.0,0.1017699115044247,1
11527,31.0,coronavirus quarantine,oral,coronavirus quarantine oral,0.0,0.0044247787610619,1
11528,31.0,coronavirus quarantine,complete,coronavirus quarantine complete,0.0,0.0044247787610619,1
11529,31.0,coronavirus quarantine,sudden,coronavirus quarantine sudden,0.0,0.0,0
11530,31.0,coronavirus quarantine,community,coronavirus quarantine community,0.0,0.0973451327433628,1
11531,31.0,coronavirus quarantine,acute,coronavirus quarantine acute,0.0,0.1150442477876106,1
11532,31.0,coronavirus quarantine,clinical,coronavirus quarantine clinical,0.0,0.1548672566371681,1
11533,31.0,coronavirus quarantine,human,coronavirus quarantine human,0.0,0.1592920353982301,1
11534,31.0,coronavirus quarantine,appropriate,coronavirus quarantine appropriate,0.0,0.0132743362831858,1
11535,31.0,coronavirus quarantine,require,coronavirus quarantine require,0.0,0.0044247787610619,1
11536,31.0,coronavirus quarantine,face,coronavirus quarantine face,0.0,0.0353982300884955,1
11537,31.0,coronavirus quarantine,infection,coronavirus quarantine infection,0.0,0.1460176991150442,1
11538,31.0,coronavirus quarantine,case,coronavirus quarantine case,0.0,0.1106194690265486,1
